web-scraper-order;web-scraper-start-url;Name;Name-href;CPU;GPU;Display;Storage;RAM;Weight;Price
1641821290-1950;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo ThinkPad X390;https://laptopmedia.com/laptop-specs/lenovo-thinkpad-x390-93/;CPU: Intel Core i7-8665U;GPU: Intel UHD Graphics;Display: 13.3, Full HD (1920 x 1080), IPS;Storage: 512GB SSD;RAM: 8GB DDR4;Weight: 1.30 kg (2.9 lbs);$949.00 #CommissionsEarned
1641823858-2481;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo ThinkPad X390;https://laptopmedia.com/laptop-specs/lenovo-thinkpad-x390-40/;CPU: Intel Core i7-8665U;GPU: Intel UHD Graphics 620;Display: 13.3, Full HD (1920 x 1080), IPS;Storage: 512GB SSD;RAM: 8GB DDR4;Weight: 1.30 kg (2.9 lbs);$949.99 #CommissionsEarned
1641820791-1849;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo ThinkPad X390;https://laptopmedia.com/laptop-specs/lenovo-thinkpad-x390-91/;CPU: Intel Core i7-8665U;GPU: Intel UHD Graphics 620;Display: 13.3, Full HD (1920 x 1080), IPS;Storage: 512GB SSD;RAM: 16GB DDR4;Weight: 1.30 kg (2.9 lbs);$979.99 #CommissionsEarned
1641823544-2416;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo ThinkPad X390;https://laptopmedia.com/laptop-specs/lenovo-thinkpad-x390-18/;CPU: Intel Core i5-8365U;GPU: Intel UHD Graphics 620;Display: 13.3, Full HD (1920 x 1080), IPS;Storage: 256GB SSD;RAM: 8GB DDR4, 2400 MHz;Weight: 1.30 kg (2.9 lbs);$989.99 #CommissionsEarned
1641820333-1758;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo ThinkPad X390;https://laptopmedia.com/laptop-specs/lenovo-thinkpad-x390-69/;CPU: Intel Core i7-8565U;GPU: Intel UHD Graphics 620;Display: 13.3, Full HD (1920 x 1080), IPS;Storage: 256GB SSD;RAM: 8GB DDR4, 2400 MHz;Weight: 1.30 kg (2.9 lbs);$999.00 #CommissionsEarned
1641876562-3398;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;Lenovo ThinkPad X390 Yoga;https://laptopmedia.com/laptop-specs/lenovo-thinkpad-x390-yoga-12/;CPU: Intel Core i5-8365U;GPU: Intel UHD Graphics 620;Display: 13.3, Full HD (1920 x 1080), IPS;Storage: 256GB SSD;RAM: 8GB DDR4, 2400 MHz;Weight: 1.29 kg (2.8 lbs);$1216.99 #CommissionsEarned
1641873694-2578;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;Lenovo ThinkPad X390 Yoga;https://laptopmedia.com/laptop-specs/lenovo-thinkpad-x390-yoga-2/;CPU: Intel Core i7-8565U;GPU: Intel UHD Graphics 620;Display: 13.3, Full HD (1920 x 1080), IPS;Storage: 256GB SSD;RAM: 8GB DDR4, 2400 MHz;Weight: 1.29 kg (2.8 lbs);$1399.99 #CommissionsEarned
1641869849-1429;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;Lenovo ThinkPad X390 Yoga;https://laptopmedia.com/laptop-specs/lenovo-thinkpad-x390-yoga-11/;CPU: Intel Core i7-8665U;GPU: Intel UHD Graphics 620;Display: 13.3, Full HD (1920 x 1080), IPS;Storage: 512GB SSD;RAM: 16GB DDR4, 2400 MHz;Weight: 1.29 kg (2.8 lbs);$1999.00 #CommissionsEarned
1641822355-2178;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo ThinkPad X390 Yoga;https://laptopmedia.com/laptop-specs/lenovo-thinkpad-x390-yoga-34/;CPU: Intel Core i5-8365U;GPU: Intel UHD Graphics;Display: 13.3, Full HD (1920 x 1080), IPS;Storage: 1000GB SSD;RAM: 8GB DDR4;Weight: 1.29 kg (2.8 lbs);$999.99 #CommissionsEarned
1641877279-3604;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;Lenovo ThinkPad X395;https://laptopmedia.com/laptop-specs/lenovo-thinkpad-x395-8/;CPU: AMD Ryzen 7 3700U;GPU: AMD Radeon RX Vega 10;Display: 13.3, Full HD (1920 x 1080), IPS;Storage: 512GB SSD;RAM: 8GB DDR4, 2400 MHz;Weight: 1.30 kg (2.9 lbs);$1167.00 #CommissionsEarned
1641873868-2630;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;Lenovo ThinkPad X395;https://laptopmedia.com/laptop-specs/lenovo-thinkpad-x395-12/;CPU: AMD Ryzen 7 3700U;GPU: AMD Radeon RX Vega 10;Display: 13.3, Full HD (1920 x 1080), IPS;Storage: 512GB SSD;RAM: 16GB DDR4, 2400 MHz;Weight: 1.30 kg (2.9 lbs);$1399.99 #CommissionsEarned
1641821320-1957;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-420/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics G1;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 256GB SSD;RAM: 12GB DDR4;Weight: 2.10 kg (4.6 lbs);$688.75 #CommissionsEarned
1641827824-3122;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-377/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics G1;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 256GB SSD;RAM: 8GB DDR4;Weight: 2.10 kg (4.6 lbs);$693.00 #CommissionsEarned
1641821348-1963;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-422/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics G1;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 512GB SSD;RAM: 12GB DDR4;Weight: 2.10 kg (4.6 lbs);$713.75 #CommissionsEarned
1641827353-3051;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-370/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics G1;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 256GB SSD + 1000GB HDD;RAM: 8GB DDR4;Weight: 2.10 kg (4.6 lbs);$719.00 #CommissionsEarned
1641827173-3024;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-369/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics G1;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 256GB SSD + 1000GB HDD;RAM: 12GB DDR4;Weight: 2.10 kg (4.6 lbs);$729.99 #CommissionsEarned
1641827187-3026;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-400/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics G1;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 256GB SSD + 1000GB HDD;RAM: 8GB DDR4;Weight: 2.10 kg (4.6 lbs);$729.99 #CommissionsEarned
1641827200-3028;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-415/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics G1;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 512GB SSD + 1000GB HDD;RAM: 12GB DDR4;Weight: 2.10 kg (4.6 lbs);$729.99 #CommissionsEarned
1641821335-1960;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-421/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics G1;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 256GB SSD;RAM: 20GB DDR4;Weight: 2.10 kg (4.6 lbs);$737.50 #CommissionsEarned
1641827070-3009;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-395/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 256GB SSD + 1000GB HDD;RAM: 8GB DDR4;Weight: 2.10 kg (4.6 lbs);$739.99 #CommissionsEarned
1641827057-3007;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-391/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 256GB SSD + 1000GB HDD;RAM: 12GB DDR4;Weight: 2.10 kg (4.6 lbs);$739.99 #CommissionsEarned
1641826918-2986;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-401/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics G1;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 512GB SSD + 1000GB HDD;RAM: 8GB DDR4;Weight: 2.10 kg (4.6 lbs);$749.99 #CommissionsEarned
1641826904-2984;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-382/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics G1;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 256GB SSD + 1000GB HDD;RAM: 12GB DDR4;Weight: 2.10 kg (4.6 lbs);$749.99 #CommissionsEarned
1641826818-2971;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-396/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 512GB SSD + 1000GB HDD;RAM: 8GB DDR4;Weight: 2.10 kg (4.6 lbs);$759.99 #CommissionsEarned
1641826665-2947;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-397/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics G1;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 512GB SSD + 1000GB HDD;RAM: 12GB DDR4;Weight: 2.10 kg (4.6 lbs);$769.99 #CommissionsEarned
1641826627-2941;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-371/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics G1;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 512GB SSD + 1000GB HDD;RAM: 8GB DDR4;Weight: 2.10 kg (4.6 lbs);$769.99 #CommissionsEarned
1641826652-2945;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-392/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 512GB SSD + 1000GB HDD;RAM: 12GB DDR4;Weight: 2.10 kg (4.6 lbs);$769.99 #CommissionsEarned
1641825940-2835;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-399/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics G1;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 512GB SSD + 1000GB HDD;RAM: 20GB DDR4;Weight: 2.10 kg (4.6 lbs);$809.99 #CommissionsEarned
1641825901-2829;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-393/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 1000GB SSD;RAM: 20GB DDR4;Weight: 2.10 kg (4.6 lbs);$809.99 #CommissionsEarned
1641825915-2831;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-394/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 512GB SSD + 1000GB HDD;RAM: 20GB DDR4;Weight: 2.10 kg (4.6 lbs);$809.99 #CommissionsEarned
1641825927-2833;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-398/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics G1;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 1000GB SSD;RAM: 20GB DDR4;Weight: 2.10 kg (4.6 lbs);$809.99 #CommissionsEarned
1641827130-3018;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo IdeaPad 3i 15;https://laptopmedia.com/laptop-specs/lenovo-ideapad-3i-15-70/;CPU: Intel Core i5-1135G7;GPU: Intel Iris Xe Graphics G7 (80EU);Display: 15.6, Full HD (1920 x 1080), IPS;Storage: 256GB SSD;RAM: 8GB DDR4, 3200 MHz;Weight: 1.65 kg (3.6 lbs);$735.74 #CommissionsEarned
1641824146-2538;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-403/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics G1;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 256GB SSD;RAM: 12GB DDR4;Weight: 2.10 kg (4.6 lbs);$939.99 #CommissionsEarned
1641823778-2465;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V15;https://laptopmedia.com/laptop-specs/lenovo-v15-418/;CPU: Intel Core i5-1035G1;GPU: Intel UHD Graphics G1;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 256GB SSD;RAM: 20GB DDR4;Weight: 2.10 kg (4.6 lbs);$959.99 #CommissionsEarned
1641828469-3179;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V330 15;https://laptopmedia.com/laptop-specs/lenovo-v330-15-263/;CPU: Intel Core i5-8250U;GPU: Intel UHD Graphics 620;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 1000GB HDD;RAM: 8GB DDR4;Weight: 2.05 kg (4.5 lbs);$629.90 #CommissionsEarned
1641824723-2655;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo IdeaPad Gaming 3i 15;https://laptopmedia.com/laptop-specs/lenovo-ideapad-gaming-3i-15-8/;CPU: Intel Core i5-11300H;GPU: NVIDIA GeForce RTX 3050 (Laptop, 90W);Display: 15.6, Full HD (1920 x 1080), IPS;Storage: 256GB SSD;RAM: 8GB DDR4, 3200 MHz;Weight: 2.25 kg (5 lbs);$899.94 #CommissionsEarned
1641820670-1823;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V330 15;https://laptopmedia.com/laptop-specs/lenovo-v330-15-669/;CPU: Intel Core i5-8250U;GPU: Intel UHD Graphics 620;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 500GB SSD + 500GB HDD;RAM: 8GB DDR4;Weight: 2.05 kg (4.5 lbs);$698.90 #CommissionsEarned
1641826414-2908;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V330 15;https://laptopmedia.com/laptop-specs/lenovo-v330-15-623/;CPU: Intel Core i5-7200U;GPU: Intel HD Graphics 620;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 256GB SSD;RAM: 8GB DDR4;Weight: 2.05 kg (4.5 lbs);$782.90 #CommissionsEarned
1641826160-2869;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3C%3D%5D%5B0%5D=1000&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=600&is_v=1;Lenovo V330 15;https://laptopmedia.com/laptop-specs/lenovo-v330-15-140/;CPU: Intel Core i5-8250U;GPU: Intel UHD Graphics 620;Display: 15.6, Full HD (1920 x 1080), TN;Storage: 512GB SSD + 1000GB HDD;RAM: 8GB DDR4;Weight: 2.05 kg (4.5 lbs);$799.68 #CommissionsEarned
1641878451-3939;https://laptopmedia.com/specs/?q=&hPP=20&idx=laptops&p=0&dFR%5Bbrand%5D%5B0%5D=Lenovo&dFR%5Bshow_our%5D%5B0%5D=Laptops%20with%20Display%20Profiles&nR%5Bprice%5D%5B%3E%3D%5D%5B0%5D=1000&is_v=1;Lenovo Yoga 6 13;https://laptopmedia.com/laptop-specs/lenovo-yoga-6-13-72/;CPU: AMD Ryzen 7 5700U;GPU: AMD Radeon RX Vega 8 (R4000/5000, 15W);Display: 13.3, Full HD (1920 x 1080), IPS;Storage: 1000GB SSD;RAM: 16GB DDR4;Weight: 1.32 kg (2.9 lbs);$1049.00 #CommissionsEarned
