Laptop_Brand,CPU_Brand,CPU_Sub_Series,RAM,Screen_Size,Resolution,Panel_Type,Touchscreen,GPU_Brand,SSD,HDD,Weight,Price
Del,Intel,Core_i5,8,15.6,1920 x 1080,TN,0,Intel,256,0,1.95,799.99
Del,Intel,Core_i5,8,15.6,1920 x 1080,TN,0,Intel,256,0,2.15,879.99
Del,Intel,Core_i5,12,15.6,1366 x 768,TN,0,Intel,256,0,2.28,669.99
Del,Intel,Core_i5,12,15.6,1366 x 768,TN,0,Intel,512,0,2.28,689.0
Del,Intel,Core_i5,12,15.6,1366 x 768,TN,0,Intel,512,2000,2.28,1039.0
Del,Intel,Core_i5,12,15.6,1920 x 1080,TN,0,Intel,16,1000,1.95,699.0
Del,Intel,Core_i5,12,15.6,1920 x 1080,TN,0,Intel,256,0,1.95,919.99
Del,Intel,Core_i5,16,13.3,1920 x 1080,IPS,0,Intel,256,0,1.24,1279.99
Del,Intel,Core_i5,16,14.0,1366 x 768,IPS,0,Intel,256,0,1.52,949.99
Del,Intel,Core_i5,16,14.0,1366 x 768,IPS,0,Intel,512,0,1.52,1250.0
Del,Intel,Core_i5,16,15.6,1366 x 768,TN,0,Intel,256,0,2.28,709.99
Del,Intel,Core_i5,16,15.6,1366 x 768,TN,0,Intel,256,1000,2.28,684.21
Del,Intel,Core_i5,16,15.6,1366 x 768,TN,0,Intel,512,0,2.28,674.44
Del,Intel,Core_i5,16,15.6,1366 x 768,TN,0,Intel,512,1000,2.28,769.99
Del,Intel,Core_i5,16,15.6,1920 x 1080,TN,0,Intel,256,0,2.15,1076.99
Del,Intel,Core_i5,16,15.6,1920 x 1080,TN,0,Intel,512,0,2.15,999.99
Del,Intel,Core_i5,16,15.6,1920 x 1080,TN,0,Intel,512,1000,2.12,1069.99
Del,Intel,Core_i5,24,15.6,1366 x 768,TN,0,Intel,256,0,2.28,749.99
Del,Intel,Core_i5,24,15.6,1366 x 768,TN,0,Intel,512,0,2.28,1069.0
Del,Intel,Core_i5,32,14.0,1366 x 768,IPS,0,Intel,1000,0,1.52,2000.0
Del,Intel,Core_i5,32,15.6,1366 x 768,TN,0,Intel,256,1000,2.28,1149.0
Del,Intel,Core_i5,4,15.6,1920 x 1080,IPS,0,Intel,128,0,1.8,1799.44
Del,Intel,Core_i5,4,15.6,1920 x 1080,IPS,0,Intel,128,1000,1.8,1999.11
Del,Intel,Core_i5,4,15.6,1920 x 1080,IPS,0,Intel,128,2000,1.8,1999.11
Del,Intel,Core_i5,4,15.6,1920 x 1080,IPS,0,Intel,256,0,1.8,1799.44
Del,Intel,Core_i5,4,15.6,1920 x 1080,IPS,0,Intel,256,1000,1.8,1999.11
Del,Intel,Core_i5,4,15.6,1920 x 1080,IPS,0,Intel,256,2000,1.8,1999.11
Del,Intel,Core_i5,4,15.6,1920 x 1080,IPS,0,Intel,512,0,1.8,1799.44
Del,Intel,Core_i5,4,15.6,1920 x 1080,IPS,0,Intel,512,1000,1.8,1999.11
Del,Intel,Core_i5,4,15.6,1920 x 1080,IPS,0,Intel,512,2000,1.8,1999.11
Del,Intel,Core_i5,4,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.8,1999.11
Del,Intel,Core_i5,4,15.6,1920 x 1080,IPS,0,Intel,1000,1000,1.8,1999.11
Del,Intel,Core_i5,4,15.6,1920 x 1080,IPS,0,Intel,1000,2000,1.8,1999.11
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,0,1000,1.8,1799.44
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,128,0,1.8,1799.44
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,128,1000,1.8,1999.11
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,128,2000,1.8,1999.11
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,256,0,1.8,1799.44
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,256,1000,1.8,1999.11
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,256,2000,1.8,1999.11
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,512,0,1.8,1799.44
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,512,1000,1.8,1999.11
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,512,2000,1.8,1999.11
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.8,1999.11
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,1000,1000,1.8,1999.11
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,1000,2000,1.8,1999.11
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,0,1000,2.61,859.0
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,128,0,1.8,1799.44
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,1.8,1249.99
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,128,1000,2.61,809.0
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,128,1000,2.77,1010.71
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,2.61,859.0
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.61,929.0
Del,Intel,Core_i5,8,15.6,3840 x 2160,IPS,0,NVIDIA,256,0,1.8,1799.44
Del,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,128,0,1.8,1799.44
Del,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,128,2000,1.8,1999.11
Del,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,256,0,1.8,1799.44
Del,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,256,1000,1.8,1999.11
Del,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,256,2000,1.8,1999.11
Del,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,512,0,1.8,1799.44
Del,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,512,1000,1.8,1999.11
Del,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,512,2000,1.8,1999.11
Del,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.8,1999.11
Del,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,Intel,1000,2000,1.8,1999.11
Del,Intel,Core_i5,12,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.61,889.0
Del,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,Intel,128,0,1.8,1799.44
Del,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,Intel,128,1000,1.8,1999.11
Del,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,Intel,128,2000,1.8,1999.11
Del,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,Intel,256,0,1.8,1799.44
Del,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,Intel,256,1000,1.8,1999.11
Del,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,Intel,256,2000,1.8,1999.11
Del,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,Intel,512,0,1.8,1799.44
Del,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,Intel,512,1000,1.8,1999.11
Del,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,Intel,512,2000,1.8,1999.11
Del,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.8,2299.33
Del,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,Intel,1000,1000,1.8,1999.11
Del,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,256,1000,2.61,859.0
Del,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.77,1049.0
Del,Intel,Core_i5,16,15.6,1920 x 1080,IPS,0,NVIDIA,256,1000,2.61,1104.43
Del,Intel,Core_i5,20,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.61,1019.0
Del,Intel,Core_i5,24,15.6,1920 x 1080,IPS,0,NVIDIA,256,1000,2.61,999.0
Del,Intel,Core_i5,24,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,2.61,1199.0
Del,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,Intel,128,0,1.8,1999.11
Del,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,Intel,128,1000,1.8,1999.11
Del,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,Intel,128,2000,1.8,1999.11
Del,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,Intel,256,0,1.8,2299.33
Del,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,Intel,256,1000,1.8,1999.11
Del,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,Intel,256,2000,1.8,1999.11
Del,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,Intel,512,0,1.8,2299.33
Del,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.8,2299.33
Del,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,0,1000,2.61,999.0
Del,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,0,2000,2.61,1009.0
Del,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.61,999.0
Del,Intel,Core_i5,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,2000,2.61,1059.0
Del,Intel,Core_i5,8,13.3,1920 x 1080,IPS,0,Intel,256,0,1.17,769.99
Del,Intel,Core_i5,4,14.0,1920 x 1080,TN,0,Intel,128,0,1.52,1000.0
Del,Intel,Core_i5,4,14.0,1920 x 1080,TN,0,Intel,256,0,1.52,1000.0
Del,Intel,Core_i5,8,13.3,1920 x 1080,TN,0,Intel,256,0,1.24,845.6
Del,Intel,Core_i5,8,14.0,1366 x 768,IPS,0,Intel,256,0,1.52,822.0
Del,Intel,Core_i5,8,14.0,1366 x 768,TN,0,Intel,256,0,1.35,1300.0
Del,Intel,Core_i5,8,14.0,1920 x 1080,IPS,1,Intel,256,0,1.36,1299.99
Del,Intel,Core_i5,8,14.0,1920 x 1080,TN,0,Intel,128,0,1.35,1550.0
Del,Intel,Core_i5,8,14.0,1920 x 1080,TN,0,Intel,128,0,1.52,1000.0
Del,Intel,Core_i5,8,14.0,1920 x 1080,TN,0,Intel,256,0,1.35,1200.0
Del,Intel,Core_i5,8,14.0,1920 x 1080,TN,0,Intel,256,0,1.52,849.0
Del,Intel,Core_i5,8,15.6,1920 x 1080,TN,0,Intel,256,0,1.83,998.0
Del,Intel,Core_i5,16,14.0,1920 x 1080,TN,0,Intel,0,500,1.52,1250.0
Del,Intel,Core_i5,16,14.0,1920 x 1080,TN,0,Intel,256,0,1.35,1194.99
Del,Intel,Core_i5,16,14.0,1920 x 1080,TN,0,Intel,256,0,1.52,1000.0
Del,Intel,Core_i5,16,14.0,1920 x 1080,TN,0,Intel,512,0,1.35,1125.0
Del,Intel,Core_i5,16,14.0,1920 x 1080,TN,0,Intel,512,0,1.52,1450.0
Del,Intel,Core_i5,16,15.6,1920 x 1080,TN,0,Intel,256,0,1.82,1235.0
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,Intel,256,0,1.8,1350.0
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,128,1000,2.77,999.0
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,1.8,1799.44
Del,Intel,Core_i5,8,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.34,1199.0
Del,Intel,Core_i5,8,14.0,1366 x 768,TN,0,Intel,256,0,1.53,1099.99
Del,Intel,Core_i5,8,14.0,1366 x 768,TN,0,NVIDIA,256,0,1.53,1564.92
Del,Intel,Core_i5,8,14.0,1920 x 1080,TN,0,Intel,256,0,1.53,1500.0
Del,Intel,Core_i5,8,15.6,1920 x 1080,TN,0,NVIDIA,256,0,1.82,1500.0
Del,Intel,Core_i5,16,14.0,1366 x 768,TN,0,Intel,256,0,1.53,1375.0
Del,Intel,Core_i5,16,15.6,1920 x 1080,TN,0,Intel,256,0,1.82,1200.0
Del,Intel,Core_i7,8,13.3,1920 x 1080,IPS,0,Intel,256,0,1.29,979.0
Del,Intel,Core_i7,8,13.3,1920 x 1080,IPS,0,Intel,1000,0,1.29,1248.99
Del,Intel,Core_i7,8,14.0,1920 x 1080,IPS,0,Intel,512,0,1.86,989.0
Del,Intel,Core_i7,8,14.0,1920 x 1080,IPS,0,Intel,1000,0,1.5,999.99
Del,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,Intel,256,0,1.79,999.0
Del,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,Intel,512,0,1.79,1439.0
Del,Intel,Core_i7,8,15.6,1920 x 1080,TN,0,AMD,256,0,2.17,899.0
Del,Intel,Core_i7,8,15.6,1920 x 1080,TN,0,AMD,512,0,2.17,909.0
Del,Intel,Core_i7,16,13.3,1920 x 1080,IPS,0,Intel,512,0,1.29,1599.0
Del,Intel,Core_i7,16,13.4,3840 x 2160,IPS,0,Intel,1000,0,1.29,1668.99
Del,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,Intel,256,0,1.79,1169.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,Intel,512,0,1.79,1359.99
Del,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.79,1399.99
Del,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,Intel,2000,0,1.79,1769.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,TN,0,AMD,256,1000,2.17,999.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,TN,0,AMD,512,1000,2.17,999.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,TN,0,AMD,1000,1000,2.17,1099.0
Del,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,Intel,256,0,1.79,1409.0
Del,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,Intel,512,0,1.79,1659.0
Del,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.79,1449.99
Del,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,Intel,2000,0,1.79,2009.0
Del,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,Intel,4000,0,1.79,2409.0
Del,Intel,Core_i7,32,15.6,1920 x 1080,TN,0,AMD,1000,0,2.17,1199.99
Del,Intel,Core_i7,32,15.6,1920 x 1080,TN,0,AMD,1000,1000,2.17,1099.0
Del,Intel,Core_i7,32,15.6,1920 x 1080,TN,0,AMD,1000,2000,2.17,1299.0
Del,Intel,Core_i7,32,15.6,1920 x 1080,TN,0,AMD,2000,1000,2.17,1199.0
Del,Intel,Core_i7,32,15.6,1920 x 1080,TN,0,AMD,2000,2000,2.17,1399.0
Del,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,Intel,512,0,1.79,2139.0
Del,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.79,2239.0
Del,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,Intel,2000,0,1.79,2489.0
Del,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,Intel,4000,0,1.79,2889.0
Del,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,2000,0,1.79,1939.0
Del,Intel,Core_i7,8,13.3,1920 x 1080,IPS,0,Intel,512,0,1.22,1479.99
Del,Intel,Core_i7,8,14.0,1366 x 768,TN,0,Intel,256,0,1.47,929.0
Del,Intel,Core_i7,8,14.0,1366 x 768,TN,0,Intel,512,0,1.47,1820.0
Del,Intel,Core_i7,8,15.0,1920 x 1080,IPS,0,Intel,512,0,1.4,2600.0
Del,Intel,Core_i7,8,15.0,1920 x 1080,IPS,0,Intel,1000,0,1.4,2625.0
Del,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,Intel,256,0,1.82,1099.99
Del,Intel,Core_i7,16,13.3,1920 x 1080,IPS,0,Intel,256,0,1.22,1095.0
Del,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,Intel,256,0,1.47,1355.99
Del,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,Intel,512,0,1.47,1750.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,Intel,512,0,1.82,1825.0
Del,Intel,Core_i7,8,15.6,1366 x 768,TN,0,Intel,256,0,2.0,869.99
Del,Intel,Core_i7,8,15.6,1366 x 768,TN,0,Intel,256,0,2.0,899.99
Del,Intel,Core_i7,8,15.6,1920 x 1080,TN,0,Intel,0,1000,2.0,774.99
Del,Intel,Core_i7,8,15.6,1920 x 1080,TN,0,Intel,128,0,2.0,799.0
Del,Intel,Core_i7,8,15.6,1920 x 1080,TN,0,Intel,256,0,2.0,729.99
Del,Intel,Core_i7,8,15.6,1920 x 1080,TN,0,Intel,512,0,2.0,790.0
Del,Intel,Core_i7,12,15.6,1366 x 768,TN,0,Intel,512,0,2.0,748.95
Del,Intel,Core_i7,12,15.6,1366 x 768,TN,0,Intel,512,1000,2.0,865.01
Del,Intel,Core_i7,12,15.6,1366 x 768,TN,0,Intel,1000,0,2.0,1159.0
Del,Intel,Core_i7,12,15.6,1366 x 768,TN,0,Intel,512,0,2.0,949.99
Del,Intel,Core_i7,12,15.6,1920 x 1080,TN,0,Intel,0,1000,2.0,749.99
Del,Intel,Core_i7,12,15.6,1920 x 1080,TN,0,Intel,256,1000,2.0,839.0
Del,Intel,Core_i7,12,15.6,1920 x 1080,TN,0,Intel,512,0,2.0,869.99
Del,Intel,Core_i7,12,15.6,1920 x 1080,TN,0,Intel,512,1000,2.0,859.0
Del,Intel,Core_i7,16,13.3,3840 x 2160,IPS,0,Intel,512,0,1.29,1427.99
Del,Intel,Core_i7,16,13.4,1920 x 1200,IPS,0,Intel,512,0,1.2,1595.0
Del,Intel,Core_i7,16,13.4,1920 x 1200,IPS,0,Intel,1000,0,1.2,2999.11
Del,Intel,Core_i7,16,13.4,3840 x 2400,IPS,0,Intel,512,0,1.2,2499.11
Del,Intel,Core_i7,16,13.4,3840 x 2400,IPS,0,Intel,512,0,1.8,1645.0
Del,Intel,Core_i7,16,15.6,1366 x 768,TN,0,Intel,256,1000,2.0,890.0
Del,Intel,Core_i7,16,15.6,1366 x 768,TN,0,Intel,512,0,2.0,854.35
Del,Intel,Core_i7,16,15.6,1366 x 768,TN,0,Intel,512,1000,2.0,888.66
Del,Intel,Core_i7,16,15.6,1366 x 768,TN,0,Intel,1000,0,2.0,1189.0
Del,Intel,Core_i7,16,15.6,1366 x 768,TN,0,Intel,2000,0,2.0,1299.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,TN,0,Intel,0,1000,2.0,829.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,TN,0,Intel,256,0,2.0,789.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,TN,0,Intel,256,1000,2.0,869.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,TN,0,Intel,512,0,2.0,878.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,TN,0,Intel,512,1000,2.0,899.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,TN,0,Intel,1000,1000,2.0,949.0
Del,Intel,Core_i7,20,15.6,1366 x 768,TN,0,Intel,512,0,2.0,999.99
Del,Intel,Core_i7,20,15.6,1920 x 1080,TN,0,Intel,512,0,2.0,889.99
Del,Intel,Core_i7,32,15.6,1366 x 768,TN,0,Intel,512,0,2.0,1119.0
Del,Intel,Core_i7,32,15.6,1366 x 768,TN,0,Intel,1000,0,2.0,1019.99
Del,Intel,Core_i7,32,15.6,1366 x 768,TN,0,Intel,1000,1000,2.0,1069.0
Del,Intel,Core_i7,32,15.6,1366 x 768,TN,0,Intel,2000,0,2.0,1379.0
Del,Intel,Core_i7,32,15.6,1366 x 768,TN,0,Intel,2000,2000,2.0,1189.0
Del,Intel,Core_i7,32,15.6,1366 x 768,TN,0,Intel,1000,0,2.0,1199.99
Del,Intel,Core_i7,32,15.6,1920 x 1080,TN,0,Intel,512,0,2.0,1099.0
Del,Intel,Core_i7,32,15.6,1920 x 1080,TN,0,Intel,1000,0,2.0,1099.99
Del,Intel,Core_i7,32,15.6,1920 x 1080,TN,0,Intel,1000,1000,2.0,1099.0
Del,Intel,Core_i7,32,15.6,1920 x 1080,TN,0,Intel,2000,0,2.0,1199.0
Del,Intel,Core_i7,32,15.6,1920 x 1080,TN,0,Intel,2000,2000,2.0,1299.0
Del,Intel,Core_i7,64,15.6,1366 x 768,TN,0,Intel,2000,0,2.0,1589.0
Del,Intel,Core_i7,8,13.3,1920 x 1080,IPS,0,Intel,256,0,1.29,1190.0
Del,Intel,Core_i7,8,13.3,1920 x 1080,IPS,0,Intel,512,0,1.29,1754.99
Del,Intel,Core_i7,16,13.3,1920 x 1080,IPS,0,Intel,256,0,1.29,1855.92
Del,Intel,Core_i7,16,13.3,1920 x 1080,IPS,0,Intel,512,0,1.29,1499.0
Del,Intel,Core_i7,16,13.3,1920 x 1080,IPS,0,Intel,1000,0,1.29,1299.0
Del,Intel,Core_i7,16,13.3,3840 x 2160,IPS,0,Intel,256,0,1.29,1499.97
Del,Intel,Core_i7,16,13.3,3840 x 2160,IPS,0,Intel,512,0,1.29,1349.0
Del,Intel,Core_i7,16,13.3,3840 x 2160,IPS,0,Intel,1000,0,1.29,1489.0
Del,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,NVIDIA,256,0,2.34,1281.83
Del,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.34,1649.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,2.34,1699.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,1.9,1499.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,2.34,970.0
Del,Intel,Core_i7,16,15.6,1920 x 1200,IPS,0,NVIDIA,512,0,1.83,1763.99
Del,Intel,Core_i7,16,15.6,3840 x 2400,IPS,0,NVIDIA,512,0,1.83,1763.99
Del,Intel,Core_i7,16,15.6,3840 x 2400,IPS,0,NVIDIA,1000,0,1.83,2238.33
Del,Intel,Core_i7,16,15.6,3840 x 2400,IPS,0,NVIDIA,2000,0,1.83,2979.56
Del,Intel,Core_i7,16,17.0,1920 x 1200,IPS,0,NVIDIA,512,0,2.11,1959.99
Del,Intel,Core_i7,16,17.0,1920 x 1200,IPS,0,NVIDIA,1000,0,2.11,2567.99
Del,Intel,Core_i7,16,17.0,3840 x 2400,IPS,0,NVIDIA,512,0,2.11,2437.95
Del,Intel,Core_i7,24,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,1.9,1559.0
Del,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.34,1739.0
Del,Intel,Core_i7,32,15.6,1920 x 1200,IPS,0,NVIDIA,1000,0,1.83,1936.99
Del,Intel,Core_i7,32,15.6,1920 x 1200,IPS,0,NVIDIA,2000,0,1.83,2139.0
Del,Intel,Core_i7,32,15.6,3840 x 2400,IPS,0,NVIDIA,1000,0,1.83,2243.33
Del,Intel,Core_i7,32,15.6,3840 x 2400,IPS,0,NVIDIA,2000,0,1.83,2580.0
Del,Intel,Core_i7,32,17.0,1920 x 1200,IPS,0,NVIDIA,512,0,2.11,2289.0
Del,Intel,Core_i7,32,17.0,1920 x 1200,IPS,0,NVIDIA,1000,0,2.11,2799.99
Del,Intel,Core_i7,40,15.6,1920 x 1080,IPS,0,NVIDIA,1000,0,1.9,1639.0
Del,Intel,Core_i7,64,15.6,1920 x 1080,IPS,0,NVIDIA,512,1000,2.34,1889.0
Del,Intel,Core_i7,64,15.6,1920 x 1200,IPS,0,NVIDIA,2000,0,1.83,2269.0
Del,Intel,Core_i7,64,15.6,3840 x 2400,IPS,0,NVIDIA,1000,0,1.83,2849.99
Del,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,Intel,256,0,1.54,1759.99
Del,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,NVIDIA,512,0,1.54,1450.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,Intel,256,0,1.89,1367.99
Del,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.89,1925.0
Del,Intel,Core_i7,32,14.0,1920 x 1080,IPS,0,NVIDIA,512,0,1.54,2259.0
Del,Intel,Core_i7,16,17.0,3840 x 2400,IPS,0,NVIDIA,1000,0,2.11,2366.37
Del,Intel,Core_i7,32,17.0,1920 x 1200,IPS,0,NVIDIA,1000,0,2.11,2516.63
Del,Intel,Core_i7,8,13.4,1920 x 1200,IPS,1,Intel,256,0,1.32,1209.99
Del,Intel,Core_i7,8,14.0,1920 x 1080,IPS,0,Intel,256,0,1.4,1349.98
Del,Intel,Core_i7,8,14.0,1920 x 1080,IPS,1,Intel,512,0,1.72,879.99
Del,Intel,Core_i7,8,15.6,1366 x 768,TN,0,Intel,256,0,1.59,1290.0
Del,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,Intel,256,0,1.59,1373.0
Del,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,Intel,256,0,1.79,979.0
Del,Intel,Core_i7,8,15.6,1920 x 1080,IPS,0,Intel,512,0,1.59,1298.97
Del,Intel,Core_i7,12,14.0,1920 x 1080,IPS,1,Intel,512,0,1.72,910.89
Del,Intel,Core_i7,12,14.0,1920 x 1080,IPS,1,Intel,1000,0,1.72,989.0
Del,Intel,Core_i7,16,13.4,1920 x 1200,IPS,1,Intel,512,0,1.32,1599.0
Del,Intel,Core_i7,16,13.4,3840 x 2400,IPS,0,Intel,512,0,1.2,1690.0
Del,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,Intel,512,0,1.22,1519.0
Del,Intel,Core_i7,16,14.0,1920 x 1080,IPS,0,Intel,512,0,1.4,1256.99
Del,Intel,Core_i7,16,14.0,1920 x 1080,IPS,1,Intel,512,0,1.72,949.99
Del,Intel,Core_i7,16,14.0,1920 x 1080,IPS,1,Intel,1000,0,1.72,1019.99
Del,Intel,Core_i7,16,14.0,1920 x 1080,IPS,1,Intel,2000,0,1.72,1365.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,Intel,256,0,1.79,1159.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,Intel,512,0,1.59,2050.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,Intel,512,0,1.79,1279.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.79,1319.0
Del,Intel,Core_i7,16,15.6,1920 x 1080,IPS,0,NVIDIA,512,0,1.64,1081.29
Del,Intel,Core_i7,32,13.4,1920 x 1200,IPS,1,Intel,512,0,1.32,1862.99
Del,Intel,Core_i7,32,14.0,1920 x 1080,IPS,1,Intel,512,0,1.72,1049.99
Del,Intel,Core_i7,32,14.0,1920 x 1080,IPS,1,Intel,1000,0,1.72,1146.88
Del,Intel,Core_i7,32,14.0,1920 x 1080,IPS,1,Intel,2000,0,1.72,1379.0
Del,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,Intel,512,0,1.79,1319.0
Del,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.59,1695.0
Del,Intel,Core_i7,32,15.6,1920 x 1080,IPS,0,Intel,1000,0,1.79,1349.0
Del,Intel,Core_i7,64,14.0,1920 x 1080,IPS,1,Intel,2000,0,1.72,1559.0
